	Image_name	class	score	type_hierarchy
1938	Frame-Leaves/tape4.jpg	measuring instrument	0.611	
1939	Frame-Leaves/tape4.jpg	bottle green color	0.98	
1940	Frame-Leaves/tape5.jpg	edger tool	0.816	/tool/garden tool/edger tool
1941	Frame-Leaves/tape5.jpg	garden tool	0.922	
1942	Frame-Leaves/tape5.jpg	tool	0.922	
1943	Frame-Leaves/tape5.jpg	hedge trimmer	0.747	/tool/garden tool/hedge trimmer
1944	Frame-Leaves/tape5.jpg	measuring instrument	0.797	
1945	Frame-Leaves/tape5.jpg	bottle green color	0.852	
1946	Frame-Leaves/tape5.jpg	greenishness color	0.837	
1947	Frame-Leaves/wrench1.jpg	adjustable wrench	0.795	/tool/wrench/adjustable wrench
1948	Frame-Leaves/wrench1.jpg	wrench	0.805	
1949	Frame-Leaves/wrench1.jpg	tool	0.914	
1950	Frame-Leaves/wrench1.jpg	ax	0.737	
1951	Frame-Leaves/wrench1.jpg	cutlery	0.737	
1952	Frame-Leaves/wrench1.jpg	bottle green color	0.961	
1953	Frame-Leaves/wrench1.jpg	greenishness color	0.836	
1954	Frame-Leaves/wrench2.jpg	open-end wrench	0.786	/tool/wrench/open-end wrench
1955	Frame-Leaves/wrench2.jpg	wrench	0.899	
1956	Frame-Leaves/wrench2.jpg	tool	0.919	
1957	Frame-Leaves/wrench2.jpg	box wrench	0.606	/tool/wrench/box wrench
1958	Frame-Leaves/wrench2.jpg	surgical instrument	0.785	
1959	Frame-Leaves/wrench2.jpg	bottle green color	0.942	
1960	Frame-Leaves/wrench2.jpg	greenishness color	0.606	
1961	Frame-Leaves/wrench3.jpg	snuffer (for candles)	0.627	
1962	Frame-Leaves/wrench3.jpg	greenishness color	0.987	
1963	Frame-Leaves/wrench4.jpg	snuffer (for candles)	0.69	
1964	Frame-Leaves/wrench4.jpg	greenishness color	0.945	
1965	Frame-Leaves/wrench4.jpg	bottle green color	0.747	
1966	Frame-Leaves/wrench5.jpg	towel rack	0.744	/supporting structure/framework/rack/towel rack
1967	Frame-Leaves/wrench5.jpg	rack	0.745	
1968	Frame-Leaves/wrench5.jpg	framework	0.745	
1969	Frame-Leaves/wrench5.jpg	supporting structure	0.745	
1970	Frame-Leaves/wrench5.jpg	mechanism	0.6	
1971	Frame-Leaves/wrench5.jpg	greenishness color	0.914	
1972	Frame-Nature/axe1.jpg	florist shop	0.662	/building/retail store/shop/florist shop
1973	Frame-Nature/axe1.jpg	shop	0.662	
1974	Frame-Nature/axe1.jpg	retail store	0.662	
1975	Frame-Nature/axe1.jpg	building	0.662	
1976	Frame-Nature/axe1.jpg	ax	0.671	
1977	Frame-Nature/axe1.jpg	cutlery	0.672	
1978	Frame-Nature/axe1.jpg	tool	0.672	
1979	Frame-Nature/axe1.jpg	pale yellow color	0.891	
1980	Frame-Nature/axe1.jpg	lemon yellow color	0.786	
1981	Frame-Nature/axe2.jpg	pale yellow color	0.881	
1982	Frame-Nature/axe2.jpg	bottle green color	0.77	
1983	Frame-Nature/axe3.jpg	hatchet	0.758	/tool/cutlery/ax/hatchet
1984	Frame-Nature/axe3.jpg	ax	0.869	
1985	Frame-Nature/axe3.jpg	cutlery	0.87	
1986	Frame-Nature/axe3.jpg	tool	0.898	
1987	Frame-Nature/axe3.jpg	ax handle	0.649	/tool/cutlery/ax/ax handle
1988	Frame-Nature/axe3.jpg	bottle green color	0.966	
1989	Frame-Nature/axe4.jpg	florist shop	0.776	/building/retail store/shop/florist shop
1990	Frame-Nature/axe4.jpg	shop	0.776	
1991	Frame-Nature/axe4.jpg	retail store	0.776	
1992	Frame-Nature/axe4.jpg	building	0.776	
1993	Frame-Nature/axe4.jpg	flower	0.637	
1994	Frame-Nature/axe4.jpg	flowering plant	0.638	
1995	Frame-Nature/axe4.jpg	plant	0.638	
1996	Frame-Nature/axe4.jpg	lemon yellow color	0.924	
1997	Frame-Nature/axe4.jpg	bottle green color	0.694	
1998	Frame-Nature/axe5.jpg	florist shop	0.891	/building/retail store/shop/florist shop
1999	Frame-Nature/axe5.jpg	shop	0.891	
2000	Frame-Nature/axe5.jpg	retail store	0.891	
2001	Frame-Nature/axe5.jpg	building	0.891	
2002	Frame-Nature/axe5.jpg	lemon yellow color	0.887	
2003	Frame-Nature/axe5.jpg	bottle green color	0.665	
2004	Frame-Nature/flash1.jpg	florist shop	0.602	/building/retail store/shop/florist shop
2005	Frame-Nature/flash1.jpg	shop	0.602	
2006	Frame-Nature/flash1.jpg	retail store	0.602	
2007	Frame-Nature/flash1.jpg	building	0.602	
2008	Frame-Nature/flash1.jpg	bottle green color	0.988	
2009	Frame-Nature/flash2.jpg	florist shop	0.821	/building/retail store/shop/florist shop
2010	Frame-Nature/flash2.jpg	shop	0.821	
2011	Frame-Nature/flash2.jpg	retail store	0.821	
2012	Frame-Nature/flash2.jpg	building	0.821	
2013	Frame-Nature/flash2.jpg	weapon	0.792	
2014	Frame-Nature/flash2.jpg	plant	0.792	
2015	Frame-Nature/flash2.jpg	flower	0.797	
2016	Frame-Nature/flash2.jpg	nature	0.797	
2017	Frame-Nature/flash2.jpg	bottle green color	1.0	
2018	Frame-Nature/flash3.jpg	florist shop	0.627	/building/retail store/shop/florist shop
2019	Frame-Nature/flash3.jpg	shop	0.627	
2020	Frame-Nature/flash3.jpg	retail store	0.627	
2021	Frame-Nature/flash3.jpg	building	0.627	
2022	Frame-Nature/flash3.jpg	electronic equipment	0.6	
2023	Frame-Nature/flash3.jpg	emerald color	0.858	
2024	Frame-Nature/flash3.jpg	bottle green color	0.755	
2025	Frame-Nature/flash4.jpg	florist shop	0.704	/building/retail store/shop/florist shop
2026	Frame-Nature/flash4.jpg	shop	0.704	
2027	Frame-Nature/flash4.jpg	retail store	0.704	
2028	Frame-Nature/flash4.jpg	building	0.704	
2029	Frame-Nature/flash4.jpg	viola	0.606	
2030	Frame-Nature/flash4.jpg	herb	0.609	
2031	Frame-Nature/flash4.jpg	plant	0.679	
2032	Frame-Nature/flash4.jpg	bottle green color	0.936	
2033	Frame-Nature/flash4.jpg	lemon yellow color	0.75	
2034	Frame-Nature/flash5.jpg	florist shop	0.753	/building/retail store/shop/florist shop
2035	Frame-Nature/flash5.jpg	shop	0.753	
2036	Frame-Nature/flash5.jpg	retail store	0.753	
2037	Frame-Nature/flash5.jpg	building	0.753	
2038	Frame-Nature/flash5.jpg	viola	0.66	
2039	Frame-Nature/flash5.jpg	herb	0.661	
2040	Frame-Nature/flash5.jpg	plant	0.661	
2041	Frame-Nature/flash5.jpg	bottle green color	1.0	
2042	Frame-Nature/hammer1.jpg	tool	0.611	
2043	Frame-Nature/hammer1.jpg	writing implement	0.6	
2044	Frame-Nature/hammer1.jpg	bottle green color	0.922	
2045	Frame-Nature/hammer1.jpg	pale yellow color	0.705	
2046	Frame-Nature/hammer2.jpg	knife	0.627	/weapon/knife
2047	Frame-Nature/hammer2.jpg	weapon	0.628	
2048	Frame-Nature/hammer2.jpg	tool	0.653	
2049	Frame-Nature/hammer2.jpg	bottle green color	0.905	
2050	Frame-Nature/hammer3.jpg	florist shop	0.8	/building/retail store/shop/florist shop
2051	Frame-Nature/hammer3.jpg	shop	0.8	
2052	Frame-Nature/hammer3.jpg	retail store	0.8	
2053	Frame-Nature/hammer3.jpg	building	0.8	
2054	Frame-Nature/hammer3.jpg	viola	0.679	
2055	Frame-Nature/hammer3.jpg	herb	0.679	
2056	Frame-Nature/hammer3.jpg	plant	0.679	
2057	Frame-Nature/hammer3.jpg	lemon yellow color	0.989	
2058	Frame-Nature/hammer4.jpg	florist shop	0.831	/building/retail store/shop/florist shop
2059	Frame-Nature/hammer4.jpg	shop	0.831	
2060	Frame-Nature/hammer4.jpg	retail store	0.831	
2061	Frame-Nature/hammer4.jpg	building	0.892	
2062	Frame-Nature/hammer4.jpg	Church (Indoor)	0.6	/building/Church (Indoor)
2063	Frame-Nature/hammer4.jpg	plant	0.703	
2064	Frame-Nature/hammer4.jpg	nature	0.794	
2065	Frame-Nature/hammer4.jpg	lemon yellow color	0.96	
2066	Frame-Nature/hammer4.jpg	bottle green color	0.646	
2067	Frame-Nature/hammer5.jpg	tomahawk	0.769	/weapon/tomahawk
2068	Frame-Nature/hammer5.jpg	weapon	0.769	
2069	Frame-Nature/hammer5.jpg	bottle green color	1.0	
2070	Frame-Nature/plier1.jpg	florist shop	0.79	/building/retail store/shop/florist shop
2071	Frame-Nature/plier1.jpg	shop	0.79	
2072	Frame-Nature/plier1.jpg	retail store	0.79	
2073	Frame-Nature/plier1.jpg	building	0.79	
2074	Frame-Nature/plier1.jpg	lemon yellow color	1.0	
2075	Frame-Nature/plier2.jpg	florist shop	0.61	/building/retail store/shop/florist shop
2076	Frame-Nature/plier2.jpg	shop	0.61	
2077	Frame-Nature/plier2.jpg	retail store	0.61	
2078	Frame-Nature/plier2.jpg	building	0.61	
2079	Frame-Nature/plier2.jpg	plant	0.711	
2080	Frame-Nature/plier2.jpg	flower	0.613	
2081	Frame-Nature/plier2.jpg	flowering plant	0.614	
2082	Frame-Nature/plier2.jpg	lemon yellow color	0.924	
2083	Frame-Nature/plier2.jpg	bottle green color	0.792	
2084	Frame-Nature/plier3.jpg	florist shop	0.706	/building/retail store/shop/florist shop
2085	Frame-Nature/plier3.jpg	shop	0.706	
2086	Frame-Nature/plier3.jpg	retail store	0.706	
2087	Frame-Nature/plier3.jpg	building	0.706	
2088	Frame-Nature/plier3.jpg	plant	0.698	
2089	Frame-Nature/plier3.jpg	lemon yellow color	0.797	
2090	Frame-Nature/plier3.jpg	greenishness color	0.759	
2091	Frame-Nature/plier4.jpg	florist shop	0.855	/building/retail store/shop/florist shop
2092	Frame-Nature/plier4.jpg	shop	0.855	
2093	Frame-Nature/plier4.jpg	retail store	0.855	
2094	Frame-Nature/plier4.jpg	building	0.855	
2095	Frame-Nature/plier4.jpg	nature	0.794	
2096	Frame-Nature/plier4.jpg	lemon yellow color	0.936	
2097	Frame-Nature/plier4.jpg	bottle green color	0.905	
2098	Frame-Nature/plier5.jpg	lemon yellow color	0.849	
2099	Frame-Nature/plier5.jpg	bottle green color	0.632	
2100	Frame-Nature/saw1.jpg	florist shop	0.814	/building/retail store/shop/florist shop
2101	Frame-Nature/saw1.jpg	shop	0.814	
2102	Frame-Nature/saw1.jpg	retail store	0.814	
2103	Frame-Nature/saw1.jpg	building	0.814	
2104	Frame-Nature/saw1.jpg	flower	0.654	
2105	Frame-Nature/saw1.jpg	flowering plant	0.655	
2106	Frame-Nature/saw1.jpg	plant	0.655	
2107	Frame-Nature/saw1.jpg	lemon yellow color	0.967	
2108	Frame-Nature/saw1.jpg	pale yellow color	0.736	
2109	Frame-Nature/saw2.jpg	florist shop	0.86	/building/retail store/shop/florist shop
2110	Frame-Nature/saw2.jpg	shop	0.86	
2111	Frame-Nature/saw2.jpg	retail store	0.86	
2112	Frame-Nature/saw2.jpg	building	0.86	
2113	Frame-Nature/saw2.jpg	memory device	0.789	
2114	Frame-Nature/saw2.jpg	lemon yellow color	0.98	
2115	Frame-Nature/saw3.jpg	marguerite	0.619	/plant/marguerite
2116	Frame-Nature/saw3.jpg	plant	0.763	
2117	Frame-Nature/saw3.jpg	flower	0.616	/plant/flowering plant/flower
2118	Frame-Nature/saw3.jpg	flowering plant	0.617	
2119	Frame-Nature/saw3.jpg	pale yellow color	0.962	
2120	Frame-Nature/saw3.jpg	lemon yellow color	0.769	
2121	Frame-Nature/saw4.jpg	florist shop	0.782	/building/retail store/shop/florist shop
2122	Frame-Nature/saw4.jpg	shop	0.782	
2123	Frame-Nature/saw4.jpg	retail store	0.782	
2124	Frame-Nature/saw4.jpg	building	0.782	
2125	Frame-Nature/saw4.jpg	flower	0.666	
2126	Frame-Nature/saw4.jpg	flowering plant	0.666	
2127	Frame-Nature/saw4.jpg	plant	0.666	
2128	Frame-Nature/saw4.jpg	lemon yellow color	0.95	
2129	Frame-Nature/saw5.jpg	florist shop	0.95	/building/retail store/shop/florist shop
2130	Frame-Nature/saw5.jpg	shop	0.95	
2131	Frame-Nature/saw5.jpg	retail store	0.95	
2132	Frame-Nature/saw5.jpg	building	0.95	
2133	Frame-Nature/saw5.jpg	plant	0.791	
2134	Frame-Nature/saw5.jpg	flower	0.795	
2135	Frame-Nature/saw5.jpg	lemon yellow color	1.0	
2136	Frame-Nature/scissor1.jpg	florist shop	0.878	/building/retail store/shop/florist shop
2137	Frame-Nature/scissor1.jpg	shop	0.878	
2138	Frame-Nature/scissor1.jpg	retail store	0.878	
2139	Frame-Nature/scissor1.jpg	building	0.878	
2140	Frame-Nature/scissor1.jpg	nature	0.779	
2141	Frame-Nature/scissor1.jpg	plant	0.798	
2142	Frame-Nature/scissor1.jpg	flower	0.798	
2143	Frame-Nature/scissor1.jpg	bottle green color	0.729	
2144	Frame-Nature/scissor2.jpg	florist shop	0.936	/building/retail store/shop/florist shop
2145	Frame-Nature/scissor2.jpg	shop	0.936	
2146	Frame-Nature/scissor2.jpg	retail store	0.936	
2147	Frame-Nature/scissor2.jpg	building	0.936	
2148	Frame-Nature/scissor2.jpg	plant	0.798	
2149	Frame-Nature/scissor2.jpg	flower	0.792	
2150	Frame-Nature/scissor2.jpg	lemon yellow color	0.983	
2151	Frame-Nature/scissor3.jpg	florist shop	0.977	/building/retail store/shop/florist shop
2152	Frame-Nature/scissor3.jpg	shop	0.977	
2153	Frame-Nature/scissor3.jpg	retail store	0.977	
2154	Frame-Nature/scissor3.jpg	building	0.977	
2155	Frame-Nature/scissor3.jpg	nature	0.789	
2156	Frame-Nature/scissor3.jpg	plant	0.777	
2157	Frame-Nature/scissor3.jpg	lemon yellow color	0.899	
2158	Frame-Nature/scissor3.jpg	bottle green color	0.635	
2159	Frame-Nature/scissor4.jpg	florist shop	0.986	/building/retail store/shop/florist shop
2160	Frame-Nature/scissor4.jpg	shop	0.986	
2161	Frame-Nature/scissor4.jpg	retail store	0.986	
2162	Frame-Nature/scissor4.jpg	building	0.986	
2163	Frame-Nature/scissor4.jpg	plant	0.789	
2164	Frame-Nature/scissor4.jpg	flower	0.781	
2165	Frame-Nature/scissor4.jpg	lemon yellow color	0.93	
2166	Frame-Nature/scissor4.jpg	pale yellow color	0.743	
2167	Frame-Nature/scissor5.jpg	florist shop	0.876	/building/retail store/shop/florist shop
2168	Frame-Nature/scissor5.jpg	shop	0.876	
2169	Frame-Nature/scissor5.jpg	retail store	0.876	
2170	Frame-Nature/scissor5.jpg	building	0.876	
2171	Frame-Nature/scissor5.jpg	lemon yellow color	0.933	
2172	Frame-Nature/scissor5.jpg	bottle green color	0.886	
2173	Frame-Nature/screw1.jpg	florist shop	0.771	/building/retail store/shop/florist shop
2174	Frame-Nature/screw1.jpg	shop	0.771	
2175	Frame-Nature/screw1.jpg	retail store	0.771	
2176	Frame-Nature/screw1.jpg	building	0.771	
2177	Frame-Nature/screw1.jpg	flower	0.71	/plant/flowering plant/flower
2178	Frame-Nature/screw1.jpg	flowering plant	0.711	
2179	Frame-Nature/screw1.jpg	plant	0.711	
2180	Frame-Nature/screw1.jpg	lemon yellow color	0.967	
2181	Frame-Nature/screw2.jpg	florist shop	0.79	/building/retail store/shop/florist shop
2182	Frame-Nature/screw2.jpg	shop	0.79	
2183	Frame-Nature/screw2.jpg	retail store	0.79	
2184	Frame-Nature/screw2.jpg	building	0.79	
2185	Frame-Nature/screw2.jpg	lemon yellow color	0.947	
2186	Frame-Nature/screw2.jpg	bottle green color	0.678	
2187	Frame-Nature/screw3.jpg	tool	0.642	
2188	Frame-Nature/screw3.jpg	bottle green color	0.941	
2189	Frame-Nature/screw4.jpg	window box	0.62	/box/window box
2190	Frame-Nature/screw4.jpg	box	0.675	
2191	Frame-Nature/screw4.jpg	florist shop	0.608	/building/retail store/shop/florist shop
2192	Frame-Nature/screw4.jpg	shop	0.608	
2193	Frame-Nature/screw4.jpg	retail store	0.608	
2194	Frame-Nature/screw4.jpg	building	0.608	
2195	Frame-Nature/screw4.jpg	bottle green color	0.977	
2196	Frame-Nature/screw5.jpg	florist shop	0.791	/building/retail store/shop/florist shop
2197	Frame-Nature/screw5.jpg	shop	0.791	
2198	Frame-Nature/screw5.jpg	retail store	0.791	
2199	Frame-Nature/screw5.jpg	building	0.791	
2200	Frame-Nature/screw5.jpg	plant	0.604	
2201	Frame-Nature/screw5.jpg	lemon yellow color	0.943	
2202	Frame-Nature/screw5.jpg	bottle green color	0.791	
2203	Frame-Nature/shovel1.jpg	florist shop	0.761	/building/retail store/shop/florist shop
2204	Frame-Nature/shovel1.jpg	shop	0.761	
2205	Frame-Nature/shovel1.jpg	retail store	0.761	
2206	Frame-Nature/shovel1.jpg	building	0.761	
2207	Frame-Nature/shovel1.jpg	bottle green color	0.988	
2208	Frame-Nature/shovel2.jpg	florist shop	0.776	/building/retail store/shop/florist shop
2209	Frame-Nature/shovel2.jpg	shop	0.776	
2210	Frame-Nature/shovel2.jpg	retail store	0.776	
2211	Frame-Nature/shovel2.jpg	building	0.776	
2212	Frame-Nature/shovel2.jpg	bottle green color	0.898	
2213	Frame-Nature/shovel2.jpg	emerald color	0.759	
2214	Frame-Nature/shovel3.jpg	florist shop	0.795	/building/retail store/shop/florist shop
2215	Frame-Nature/shovel3.jpg	shop	0.795	
2216	Frame-Nature/shovel3.jpg	retail store	0.795	
2217	Frame-Nature/shovel3.jpg	building	0.795	
2218	Frame-Nature/shovel3.jpg	flower	0.665	/plant/flowering plant/flower
2219	Frame-Nature/shovel3.jpg	flowering plant	0.666	
2220	Frame-Nature/shovel3.jpg	plant	0.666	
2221	Frame-Nature/shovel3.jpg	bottle green color	0.914	
2222	Frame-Nature/shovel3.jpg	emerald color	0.834	
2223	Frame-Nature/shovel4.jpg	garden trowel	0.605	/tool/garden trowel
2224	Frame-Nature/shovel4.jpg	tool	0.792	
2225	Frame-Nature/shovel4.jpg	bottle green color	0.96	
2226	Frame-Nature/shovel5.jpg	florist shop	0.928	/building/retail store/shop/florist shop
2227	Frame-Nature/shovel5.jpg	shop	0.928	
2228	Frame-Nature/shovel5.jpg	retail store	0.928	
2229	Frame-Nature/shovel5.jpg	building	0.928	
2230	Frame-Nature/shovel5.jpg	plant	0.792	
2231	Frame-Nature/shovel5.jpg	flower	0.777	
2232	Frame-Nature/shovel5.jpg	nature	0.795	
2233	Frame-Nature/shovel5.jpg	bottle green color	0.893	
2234	Frame-Nature/shovel5.jpg	lemon yellow color	0.704	
2235	Frame-Nature/tape1.jpg	florist shop	0.979	/building/retail store/shop/florist shop
2236	Frame-Nature/tape1.jpg	shop	0.979	
2237	Frame-Nature/tape1.jpg	retail store	0.979	
2238	Frame-Nature/tape1.jpg	building	0.979	
2239	Frame-Nature/tape1.jpg	nature	0.778	
2240	Frame-Nature/tape1.jpg	plant	0.788	
2241	Frame-Nature/tape1.jpg	lemon yellow color	1.0	
2242	Frame-Nature/tape2.jpg	florist shop	0.802	/building/retail store/shop/florist shop
2243	Frame-Nature/tape2.jpg	shop	0.802	
2244	Frame-Nature/tape2.jpg	retail store	0.802	
2245	Frame-Nature/tape2.jpg	building	0.802	
2246	Frame-Nature/tape2.jpg	flower	0.658	/plant/flowering plant/flower
2247	Frame-Nature/tape2.jpg	flowering plant	0.659	
2248	Frame-Nature/tape2.jpg	plant	0.742	
2249	Frame-Nature/tape2.jpg	lemon yellow color	1.0	
2250	Frame-Nature/tape3.jpg	florist shop	0.891	/building/retail store/shop/florist shop
2251	Frame-Nature/tape3.jpg	shop	0.891	
2252	Frame-Nature/tape3.jpg	retail store	0.891	
2253	Frame-Nature/tape3.jpg	building	0.891	
2254	Frame-Nature/tape3.jpg	flower	0.608	
2255	Frame-Nature/tape3.jpg	flowering plant	0.609	
2256	Frame-Nature/tape3.jpg	plant	0.71	
2257	Frame-Nature/tape3.jpg	lemon yellow color	0.905	
2258	Frame-Nature/tape3.jpg	pale yellow color	0.729	
2259	Frame-Nature/tape4.jpg	florist shop	0.961	/building/retail store/shop/florist shop
2260	Frame-Nature/tape4.jpg	shop	0.961	
2261	Frame-Nature/tape4.jpg	retail store	0.961	
2262	Frame-Nature/tape4.jpg	building	0.961	
2263	Frame-Nature/tape4.jpg	plant	0.796	
2264	Frame-Nature/tape4.jpg	flower	0.79	
2265	Frame-Nature/tape4.jpg	lemon yellow color	0.939	
2266	Frame-Nature/tape4.jpg	pale yellow color	0.717	
2267	Frame-Nature/tape5.jpg	flower	0.71	/plant/flowering plant/flower
2268	Frame-Nature/tape5.jpg	flowering plant	0.71	
2269	Frame-Nature/tape5.jpg	plant	0.774	
2270	Frame-Nature/tape5.jpg	hedge trimmer	0.624	/tool/garden tool/hedge trimmer
2271	Frame-Nature/tape5.jpg	garden tool	0.628	
2272	Frame-Nature/tape5.jpg	tool	0.628	
2273	Frame-Nature/tape5.jpg	lemon yellow color	0.987	
2274	Frame-Nature/wrench1.jpg	blade	0.809	/tool/blade
2275	Frame-Nature/wrench1.jpg	tool	0.81	
2276	Frame-Nature/wrench1.jpg	knife	0.657	/weapon/knife
2277	Frame-Nature/wrench1.jpg	weapon	0.657	
2278	Frame-Nature/wrench1.jpg	flower	0.797	
2279	Frame-Nature/wrench1.jpg	bottle green color	0.979	
2280	Frame-Nature/wrench2.jpg	blade	0.634	/tool/blade
2281	Frame-Nature/wrench2.jpg	tool	0.635	
2282	Frame-Nature/wrench2.jpg	lemon yellow color	0.904	
2283	Frame-Nature/wrench2.jpg	bottle green color	0.81	
2284	Frame-Nature/wrench3.jpg	florist shop	0.835	/building/retail store/shop/florist shop
2285	Frame-Nature/wrench3.jpg	shop	0.835	
2286	Frame-Nature/wrench3.jpg	retail store	0.835	
2287	Frame-Nature/wrench3.jpg	building	0.835	
2288	Frame-Nature/wrench3.jpg	flower	0.8	
2289	Frame-Nature/wrench3.jpg	lemon yellow color	0.967	
2290	Frame-Nature/wrench4.jpg	florist shop	0.608	/building/retail store/shop/florist shop
2291	Frame-Nature/wrench4.jpg	shop	0.608	
2292	Frame-Nature/wrench4.jpg	retail store	0.608	
2293	Frame-Nature/wrench4.jpg	building	0.608	
2294	Frame-Nature/wrench4.jpg	herb	0.656	
2295	Frame-Nature/wrench4.jpg	plant	0.763	
2296	Frame-Nature/wrench4.jpg	flower	0.606	
2297	Frame-Nature/wrench4.jpg	flowering plant	0.607	
2298	Frame-Nature/wrench4.jpg	lemon yellow color	0.973	
2299	Frame-Nature/wrench5.jpg	florist shop	0.661	/building/retail store/shop/florist shop
2300	Frame-Nature/wrench5.jpg	shop	0.661	
2301	Frame-Nature/wrench5.jpg	retail store	0.661	
2302	Frame-Nature/wrench5.jpg	building	0.661	
2303	Frame-Nature/wrench5.jpg	plant	0.825	
2304	Frame-Nature/wrench5.jpg	flower	0.76	
2305	Frame-Nature/wrench5.jpg	flowering plant	0.76	
2306	Frame-Nature/wrench5.jpg	lemon yellow color	0.988	
2307	Frame-Wood/axe1.jpg	tomahawk	0.794	/weapon/tomahawk
2308	Frame-Wood/axe1.jpg	weapon	0.794	
2309	Frame-Wood/axe1.jpg	hatchet	0.735	/tool/cutlery/ax/hatchet
2310	Frame-Wood/axe1.jpg	ax	0.911	
2311	Frame-Wood/axe1.jpg	cutlery	0.911	
2312	Frame-Wood/axe1.jpg	tool	0.911	
2313	Frame-Wood/axe1.jpg	light brown color	0.787	
2314	Frame-Wood/axe1.jpg	coal black color	0.704	
2315	Frame-Wood/axe2.jpg	hatchet	0.867	/tool/cutlery/ax/hatchet
2316	Frame-Wood/axe2.jpg	ax	0.965	
2317	Frame-Wood/axe2.jpg	cutlery	0.965	
2318	Frame-Wood/axe2.jpg	tool	0.965	
2319	Frame-Wood/axe2.jpg	tomahawk	0.676	/weapon/tomahawk
2320	Frame-Wood/axe2.jpg	weapon	0.676	
2321	Frame-Wood/axe2.jpg	reddish brown color	0.766	
2322	Frame-Wood/axe2.jpg	brick red color	0.689	
2323	Frame-Wood/axe3.jpg	tomahawk	0.819	/weapon/tomahawk
2324	Frame-Wood/axe3.jpg	weapon	0.819	
2325	Frame-Wood/axe3.jpg	adz (edge tool)	0.721	/tool/cutlery/adz (edge tool)
2326	Frame-Wood/axe3.jpg	cutlery	0.833	
2327	Frame-Wood/axe3.jpg	tool	0.841	
2328	Frame-Wood/axe3.jpg	reddish brown color	0.878	
2329	Frame-Wood/axe3.jpg	light brown color	0.823	
2330	Frame-Wood/axe4.jpg	picture frame	0.719	/supporting structure/framework/picture frame
2331	Frame-Wood/axe4.jpg	framework	0.789	
2332	Frame-Wood/axe4.jpg	supporting structure	0.789	
2333	Frame-Wood/axe4.jpg	nail	0.639	/restraint (chains)/fastener/nail
2334	Frame-Wood/axe4.jpg	fastener	0.639	
2335	Frame-Wood/axe4.jpg	restraint (chains)	0.639	
2336	Frame-Wood/axe4.jpg	reddish brown color	0.969	
2337	Frame-Wood/axe5.jpg	shelf bracket	0.837	/support/wall bracket/shelf bracket
2338	Frame-Wood/axe5.jpg	wall bracket	0.84	
2339	Frame-Wood/axe5.jpg	support	0.84	
2340	Frame-Wood/axe5.jpg	picture frame	0.648	/supporting structure/framework/picture frame
2341	Frame-Wood/axe5.jpg	framework	0.769	
2342	Frame-Wood/axe5.jpg	supporting structure	0.769	
2343	Frame-Wood/axe5.jpg	instrument	0.793	
2344	Frame-Wood/axe5.jpg	tool	0.798	
2345	Frame-Wood/axe5.jpg	beige color	0.884	
2346	Frame-Wood/axe5.jpg	reddish brown color	0.792	
2347	Frame-Wood/flash1.jpg	nail	0.625	/restraint (chains)/fastener/nail
2348	Frame-Wood/flash1.jpg	fastener	0.692	
